"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
68,68,3,22,1998,35,33,"CHI","@","TOR","W (+2)",1,"41:00:00",13,28,0.464,0,2,0,7,7,1,0,4,4,3,5,3,2,3,33,25.8,NA,13,1998-03-22,"Regular Season","Michael","Jordan"
69,69,3,23,1998,35,34,"CHI","","BOS","W (+23)",1,"36:00:00",11,22,0.5,0,1,0,2,2,1,1,6,7,2,2,1,2,1,24,17.2,NA,13,1998-03-23,"Regular Season","Michael","Jordan"
70,70,3,25,1998,35,36,"CHI","@","ORL","W (+15)",1,"38:00:00",8,21,0.381,1,3,0.333,0,1,0,2,5,7,8,5,0,0,2,17,17.8,NA,13,1998-03-25,"Regular Season","Michael","Jordan"
71,71,3,27,1998,35,38,"CHI","@","ATL","W (+15)",1,"43:00:00",13,26,0.5,0,0,NA,8,12,0.667,1,4,5,4,0,1,2,3,34,21.6,NA,13,1998-03-27,"Regular Season","Michael","Jordan"
72,72,3,29,1998,35,40,"CHI","@","MIL","W (+17)",1,"35:00:00",13,24,0.542,0,1,0,4,5,0.8,1,1,2,0,2,0,0,3,30,19.8,NA,13,1998-03-29,"Regular Season","Michael","Jordan"
73,73,3,31,1998,35,42,"CHI","","DET","W (+5)",1,"47:00:00",11,26,0.423,0,2,0,4,4,1,1,2,3,8,4,2,4,5,26,18.5,NA,13,1998-03-31,"Regular Season","Michael","Jordan"
74,74,4,3,1998,35,45,"CHI","","MIN","W (+14)",1,"38:00:00",16,25,0.64,2,6,0.333,7,8,0.875,3,3,6,4,1,0,0,1,41,35.9,NA,13,1998-04-03,"Regular Season","Michael","Jordan"
75,75,4,5,1998,35,47,"CHI","@","HOU","W (+15)",1,"37:00:00",18,31,0.581,0,0,NA,4,4,1,2,2,4,3,3,0,2,3,40,29.4,NA,13,1998-04-05,"Regular Season","Michael","Jordan"
76,76,4,7,1998,35,49,"CHI","","WAS","W (+18)",1,"33:00:00",11,21,0.524,1,2,0.5,7,8,0.875,1,3,4,3,1,1,2,0,30,22.7,NA,13,1998-04-07,"Regular Season","Michael","Jordan"
77,77,4,9,1998,35,51,"CHI","@","CLE","L (-6)",1,"37:00:00",10,24,0.417,0,2,0,9,12,0.75,0,6,6,4,0,0,4,3,29,14.4,NA,13,1998-04-09,"Regular Season","Michael","Jordan"
78,78,4,11,1998,35,53,"CHI","","ORL","W (+9)",1,"35:00:00",15,25,0.6,3,5,0.6,4,10,0.4,1,3,4,2,4,0,0,2,37,29.3,NA,13,1998-04-11,"Regular Season","Michael","Jordan"
79,79,4,13,1998,35,55,"CHI","","IND","L (-9)",1,"41:00:00",7,19,0.368,1,1,1,12,14,0.857,0,4,4,3,3,0,4,0,27,18,NA,13,1998-04-13,"Regular Season","Michael","Jordan"
80,80,4,15,1998,35,57,"CHI","@","DET","L (-8)",1,"43:00:00",7,25,0.28,0,3,0,5,10,0.5,4,2,6,4,1,0,2,4,19,5.9,NA,13,1998-04-15,"Regular Season","Michael","Jordan"
81,81,4,17,1998,35,59,"CHI","@","PHI","W (+7)",1,"39:00:00",9,19,0.474,0,2,0,6,8,0.75,1,5,6,2,5,0,4,5,24,16.1,NA,13,1998-04-17,"Regular Season","Michael","Jordan"
82,82,4,18,1998,35,60,"CHI","","NYK","W (+2)",1,"40:00:00",11,24,0.458,0,0,NA,22,24,0.917,0,3,3,3,1,0,1,1,44,33.4,NA,13,1998-04-18,"Regular Season","Michael","Jordan"
1,1,4,24,1998,35,66,"CHI","","NJN","W (+3)",1,"47:00:00",11,27,0.407,0,2,0,17,23,0.739,0,7,7,3,1,1,3,1,39,24.6,NA,13,1998-04-24,"Playoffs","Michael","Jordan"
2,2,4,26,1998,35,68,"CHI","","NJN","W (+5)",1,"39:00:00",9,19,0.474,0,0,NA,14,17,0.824,1,3,4,2,1,1,5,2,32,20,NA,13,1998-04-26,"Playoffs","Michael","Jordan"
3,3,4,29,1998,35,71,"CHI","@","NJN","W (+15)",1,"44:00:00",16,22,0.727,2,2,1,4,5,0.8,2,2,4,3,2,1,2,2,38,32.6,NA,13,1998-04-29,"Playoffs","Michael","Jordan"
4,4,5,3,1998,35,75,"CHI","","CHH","W (+13)",1,"44:00:00",11,26,0.423,1,3,0.333,12,14,0.857,4,7,11,4,1,1,3,0,35,26.8,NA,13,1998-05-03,"Playoffs","Michael","Jordan"
5,5,5,6,1998,35,78,"CHI","","CHH","L (-2)",1,"40:00:00",10,21,0.476,0,3,0,2,3,0.667,1,4,5,6,0,0,0,2,22,16.2,NA,13,1998-05-06,"Playoffs","Michael","Jordan"
6,6,5,8,1998,35,80,"CHI","@","CHH","W (+14)",1,"39:00:00",9,20,0.45,0,1,0,9,10,0.9,3,2,5,6,1,0,3,3,27,19.9,NA,13,1998-05-08,"Playoffs","Michael","Jordan"
7,7,5,10,1998,35,82,"CHI","@","CHH","W (+14)",1,"40:00:00",14,31,0.452,0,1,0,3,3,1,0,3,3,4,1,0,2,1,31,17.2,NA,13,1998-05-10,"Playoffs","Michael","Jordan"
8,8,5,13,1998,35,85,"CHI","","CHH","W (+9)",1,"42:00:00",15,29,0.517,0,3,0,3,4,0.75,1,3,4,3,2,1,0,3,33,23.5,NA,13,1998-05-13,"Playoffs","Michael","Jordan"
9,9,5,17,1998,35,89,"CHI","","IND","W (+6)",1,"41:00:00",11,28,0.393,0,0,NA,9,10,0.9,2,4,6,1,5,0,1,1,31,22.3,NA,13,1998-05-17,"Playoffs","Michael","Jordan"
10,10,5,19,1998,35,91,"CHI","","IND","W (+6)",1,"42:00:00",13,22,0.591,0,1,0,15,18,0.833,0,4,4,5,4,0,0,3,41,37.1,NA,13,1998-05-19,"Playoffs","Michael","Jordan"
11,11,5,23,1998,35,95,"CHI","@","IND","L (-2)",1,"43:00:00",9,22,0.409,2,3,0.667,10,12,0.833,1,3,4,7,1,0,5,3,30,18.7,NA,13,1998-05-23,"Playoffs","Michael","Jordan"
12,12,5,25,1998,35,97,"CHI","@","IND","L (-2)",1,"41:00:00",12,27,0.444,1,3,0.333,3,4,0.75,2,3,5,2,0,2,6,4,28,11,NA,13,1998-05-25,"Playoffs","Michael","Jordan"
13,13,5,27,1998,35,99,"CHI","","IND","W (+19)",1,"36:00:00",12,20,0.6,2,4,0.5,3,4,0.75,1,6,7,4,1,1,0,2,29,25.6,NA,13,1998-05-27,"Playoffs","Michael","Jordan"
14,14,5,29,1998,35,101,"CHI","@","IND","L (-3)",1,"42:00:00",12,23,0.522,1,4,0.25,10,11,0.909,1,4,5,2,1,0,3,4,35,23,NA,13,1998-05-29,"Playoffs","Michael","Jordan"
15,15,5,31,1998,35,103,"CHI","","IND","W (+5)",1,"42:00:00",9,25,0.36,0,0,NA,10,15,0.667,5,4,9,8,0,0,2,3,28,19.2,NA,13,1998-05-31,"Playoffs","Michael","Jordan"
16,16,6,3,1998,35,106,"CHI","@","UTA","L (-3)",1,"46:00:00",13,29,0.448,1,2,0.5,6,8,0.75,1,2,3,2,0,2,0,3,33,20,NA,13,1998-06-03,"Playoffs","Michael","Jordan"
17,17,6,5,1998,35,108,"CHI","@","UTA","W (+5)",1,"40:00:00",14,33,0.424,0,2,0,9,10,0.9,3,2,5,3,1,1,0,2,37,24.8,NA,13,1998-06-05,"Playoffs","Michael","Jordan"
18,18,6,7,1998,35,110,"CHI","","UTA","W (+42)",1,"32:00:00",7,14,0.5,0,0,NA,10,11,0.909,1,2,3,2,1,1,2,1,24,18.6,NA,13,1998-06-07,"Playoffs","Michael","Jordan"
19,19,6,10,1998,35,113,"CHI","","UTA","W (+4)",1,"43:00:00",12,27,0.444,0,0,NA,10,15,0.667,3,5,8,2,2,0,3,1,34,21.5,NA,13,1998-06-10,"Playoffs","Michael","Jordan"
20,20,6,12,1998,35,115,"CHI","","UTA","L (-2)",1,"45:00:00",9,26,0.346,0,2,0,10,11,0.909,1,3,4,4,3,0,4,4,28,14.8,NA,13,1998-06-12,"Playoffs","Michael","Jordan"
21,21,6,14,1998,35,117,"CHI","@","UTA","W (+1)",1,"44:00:00",15,35,0.429,3,7,0.429,12,15,0.8,0,1,1,1,4,0,1,2,45,28.5,NA,13,1998-06-14,"Playoffs","Michael","Jordan"
1,1,10,30,2001,38,255,"WAS","@","NYK","L (-2)",1,"37:00:00",7,21,0.333,0,3,0,5,6,0.833,3,2,5,6,4,0,3,3,19,13.4,-9,14,2001-10-30,"Regular Season","Michael","Jordan"
2,2,11,1,2001,38,257,"WAS","@","ATL","W (+10)",1,"40:00:00",13,30,0.433,0,3,0,5,6,0.833,0,6,6,6,2,0,1,2,31,21,6,14,2001-11-01,"Regular Season","Michael","Jordan"
3,3,11,3,2001,38,259,"WAS","","PHI","W (+14)",1,"38:00:00",7,21,0.333,0,0,NA,6,9,0.667,2,4,6,9,2,1,2,1,20,16.1,14,14,2001-11-03,"Regular Season","Michael","Jordan"
4,4,11,4,2001,38,260,"WAS","@","DET","L (-22)",1,"22:00",8,18,0.444,0,0,NA,3,3,1,0,8,8,2,1,0,1,1,19,13,-24,14,2001-11-04,"Regular Season","Michael","Jordan"
5,5,11,7,2001,38,263,"WAS","@","BOS","L (-9)",1,"41:00:00",12,26,0.462,0,1,0,8,10,0.8,2,6,8,2,2,0,5,2,32,18.6,-8,14,2001-11-07,"Regular Season","Michael","Jordan"
6,6,11,9,2001,38,265,"WAS","","GSW","L (-9)",1,"38:00:00",13,30,0.433,0,1,0,6,8,0.75,0,3,3,3,3,0,3,3,32,17.2,-18,14,2001-11-09,"Regular Season","Michael","Jordan"
7,7,11,11,2001,38,267,"WAS","","SEA","L (-15)",1,"39:00:00",5,26,0.192,0,1,0,6,6,1,3,9,12,4,1,2,1,4,16,7.2,-9,14,2001-11-11,"Regular Season","Michael","Jordan"
8,8,11,14,2001,38,270,"WAS","","MIL","L (-9)",1,"41:00:00",12,24,0.5,0,1,0,7,8,0.875,1,3,4,3,2,1,3,3,31,20.8,-12,14,2001-11-14,"Regular Season","Michael","Jordan"
9,9,11,16,2001,38,272,"WAS","","UTA","L (-9)",1,"41:00:00",17,33,0.515,1,2,0.5,9,11,0.818,3,4,7,3,1,0,0,0,44,33.3,-11,14,2001-11-16,"Regular Season","Michael","Jordan"
10,10,11,20,2001,38,276,"WAS","","CHH","L (-7)",1,"41:00:00",13,23,0.565,1,2,0.5,3,4,0.75,0,4,4,6,2,0,5,4,30,19.5,-7,14,2001-11-20,"Regular Season","Michael","Jordan"
11,11,11,22,2001,38,278,"WAS","@","IND","L (-7)",1,"40:00:00",8,26,0.308,0,1,0,5,5,1,0,5,5,6,2,1,3,1,21,11,-12,14,2001-11-22,"Regular Season","Michael","Jordan"
12,12,11,24,2001,38,280,"WAS","","BOS","W (+4)",1,"45:00:00",7,24,0.292,0,1,0,3,3,1,1,10,11,6,1,0,2,3,17,8.7,2,14,2001-11-24,"Regular Season","Michael","Jordan"
13,13,11,27,2001,38,283,"WAS","@","CLE","L (-19)",1,"31:00:00",9,24,0.375,0,0,NA,0,0,NA,1,3,4,5,1,0,0,2,18,10.1,-6,14,2001-11-27,"Regular Season","Michael","Jordan"
14,14,11,28,2001,38,284,"WAS","@","PHI","W (+7)",1,"38:00:00",11,27,0.407,0,1,0,8,10,0.8,0,6,6,7,5,1,1,2,30,25.3,0,14,2001-11-28,"Regular Season","Michael","Jordan"
15,15,11,30,2001,38,286,"WAS","@","MIA","W (+9)",1,"38:00:00",10,20,0.5,0,1,0,2,3,0.667,1,6,7,5,0,0,2,2,22,14.8,15,14,2001-11-30,"Regular Season","Michael","Jordan"
16,16,12,1,2001,38,287,"WAS","","ORL","L (-9)",1,"33:00:00",6,19,0.316,0,0,NA,3,3,1,0,7,7,7,0,2,2,4,15,8.9,-5,14,2001-12-01,"Regular Season","Michael","Jordan"
17,17,12,6,2001,38,292,"WAS","@","HOU","W (+3)",1,"33:00:00",9,23,0.391,0,0,NA,0,0,NA,0,6,6,7,0,0,4,2,18,7.4,4,14,2001-12-06,"Regular Season","Michael","Jordan"
18,18,12,8,2001,38,294,"WAS","@","DAL","W (+7)",1,"35:00:00",7,21,0.333,0,1,0,7,9,0.778,2,10,12,4,4,0,1,3,21,17.3,12,14,2001-12-08,"Regular Season","Michael","Jordan"
19,19,12,11,2001,38,297,"WAS","@","MEM","W (+10)",1,"31:00:00",8,19,0.421,0,1,0,0,0,NA,0,6,6,9,0,0,0,2,16,13.2,7,14,2001-12-11,"Regular Season","Michael","Jordan"
20,20,12,12,2001,38,298,"WAS","","MIA","W (+2)",1,"34:00:00",9,23,0.391,0,1,0,7,11,0.636,0,6,6,7,1,1,1,0,25,18.3,14,14,2001-12-12,"Regular Season","Michael","Jordan"
21,21,12,14,2001,38,300,"WAS","","NYK","W (+16)",1,"34:00:00",8,19,0.421,0,1,0,3,3,1,0,6,6,6,1,2,5,4,19,10.7,15,14,2001-12-14,"Regular Season","Michael","Jordan"
22,22,12,16,2001,38,302,"WAS","@","TOR","W (+5)",1,"36:00:00",8,21,0.381,0,0,NA,5,6,0.833,2,2,4,3,3,0,4,3,21,11,-1,14,2001-12-16,"Regular Season","Michael","Jordan"
23,23,12,19,2001,38,305,"WAS","","ATL","W (+27)",1,"27:00:00",11,19,0.579,0,1,0,1,1,1,1,3,4,6,1,1,2,2,23,18.8,10,14,2001-12-19,"Regular Season","Michael","Jordan"
24,24,12,21,2001,38,307,"WAS","@","ORL","W (+18)",1,"34:00:00",3,16,0.188,0,0,NA,6,6,1,3,3,6,8,1,0,3,1,12,8.2,20,14,2001-12-21,"Regular Season","Michael","Jordan"
25,25,12,22,2001,38,308,"WAS","@","NYK","W (+1)",1,"36:00:00",11,22,0.5,0,0,NA,4,7,0.571,0,1,1,3,1,0,4,2,26,12.4,6,14,2001-12-22,"Regular Season","Michael","Jordan"
26,26,12,26,2001,38,312,"WAS","@","CHH","L (-6)",1,"35:00:00",11,28,0.393,1,2,0.5,5,6,0.833,1,3,4,7,1,0,3,4,28,15.3,4,14,2001-12-26,"Regular Season","Michael","Jordan"
27,27,12,27,2001,38,313,"WAS","@","IND","L (-27)",1,"25:00:00",2,10,0.2,1,2,0.5,1,2,0.5,2,2,4,4,0,0,4,1,6,-0.2,-30,14,2001-12-27,"Regular Season","Michael","Jordan"
28,28,12,29,2001,38,315,"WAS","","CHH","W (+17)",1,"38:00:00",21,38,0.553,0,2,0,9,10,0.9,2,5,7,4,3,0,4,3,51,35.9,24,14,2001-12-29,"Regular Season","Michael","Jordan"
29,29,12,31,2001,38,317,"WAS","","NJN","W (+22)",1,"39:00:00",16,32,0.5,1,3,0.333,12,13,0.923,0,10,10,7,3,0,3,2,45,35.7,26,14,2001-12-31,"Regular Season","Michael","Jordan"
30,30,1,4,2002,38,321,"WAS","","CHI","W (+6)",1,"38:00:00",9,24,0.375,0,2,0,11,13,0.846,0,7,7,3,2,2,5,4,29,16,17,14,2002-01-04,"Regular Season","Michael","Jordan"
31,31,1,8,2002,38,325,"WAS","","LAC","W (+8)",1,"42:00:00",9,24,0.375,0,0,NA,0,1,0,2,8,10,8,1,0,4,1,18,10.4,2,14,2002-01-08,"Regular Season","Michael","Jordan"
32,32,1,11,2002,38,328,"WAS","@","MIL","L (-19)",1,"33:00:00",10,24,0.417,0,0,NA,2,4,0.5,0,3,3,3,1,0,6,2,22,5.6,-16,14,2002-01-11,"Regular Season","Michael","Jordan"
33,33,1,12,2002,38,329,"WAS","","MIN","L (-8)",1,"40:00:00",14,30,0.467,0,0,NA,7,7,1,0,6,6,4,1,1,5,2,35,20.1,-7,14,2002-01-12,"Regular Season","Michael","Jordan"
34,34,1,15,2002,38,332,"WAS","","SAS","L (-5)",1,"40:00:00",5,21,0.238,0,0,NA,10,16,0.625,0,1,1,4,0,1,4,0,20,4.7,-6,14,2002-01-15,"Regular Season","Michael","Jordan"
35,35,1,16,2002,38,333,"WAS","@","NJN","L (-44)",1,"18:00",4,14,0.286,0,0,NA,2,2,1,0,2,2,1,1,1,1,1,10,3.4,-28,14,2002-01-16,"Regular Season","Michael","Jordan"
36,36,1,19,2002,38,336,"WAS","@","CHI","W (+8)",1,"41:00:00",7,21,0.333,0,2,0,2,6,0.333,0,12,12,4,2,2,9,4,16,1.7,17,14,2002-01-19,"Regular Season","Michael","Jordan"
37,37,1,21,2002,38,338,"WAS","@","MIN","L (-4)",1,"39:00:00",12,34,0.353,1,4,0.25,4,5,0.8,4,10,14,3,0,0,1,1,29,16.1,2,14,2002-01-21,"Regular Season","Michael","Jordan"
38,38,1,22,2002,38,339,"WAS","","PHI","L (-7)",1,"42:00:00",14,27,0.519,1,2,0.5,1,1,1,2,6,8,6,2,1,5,4,30,20.2,-8,14,2002-01-22,"Regular Season","Michael","Jordan"
39,39,1,24,2002,38,341,"WAS","","CLE","W (+9)",1,"40:00:00",18,29,0.621,0,0,NA,4,7,0.571,1,7,8,2,2,0,0,2,40,31.1,9,14,2002-01-24,"Regular Season","Michael","Jordan"
40,40,1,26,2002,38,343,"WAS","","PHO","W (+10)",1,"40:00:00",17,30,0.567,0,0,NA,7,9,0.778,2,2,4,7,2,0,2,2,41,32.1,18,14,2002-01-26,"Regular Season","Michael","Jordan"
41,41,1,29,2002,38,346,"WAS","","DET","L (-3)",1,"42:00:00",13,30,0.433,0,0,NA,6,8,0.75,0,5,5,7,2,0,3,0,32,20.8,-1,14,2002-01-29,"Regular Season","Michael","Jordan"
42,42,1,31,2002,38,348,"WAS","@","CLE","W (+1)",1,"40:00:00",11,27,0.407,0,1,0,4,4,1,1,4,5,8,1,0,4,0,26,16,9,14,2002-01-31,"Regular Season","Michael","Jordan"
43,43,2,1,2002,38,349,"WAS","","ATL","W (+7)",1,"38:00:00",10,24,0.417,0,1,0,8,10,0.8,0,4,4,8,2,2,1,2,28,22.8,5,14,2002-02-01,"Regular Season","Michael","Jordan"
44,44,2,3,2002,38,351,"WAS","","IND","W (+20)",1,"41:00:00",11,19,0.579,1,1,1,0,0,NA,1,4,5,6,0,0,0,2,23,19.4,17,14,2002-02-03,"Regular Season","Michael","Jordan"
45,45,2,5,2002,38,353,"WAS","","TOR","W (+5)",1,"40:00:00",10,21,0.476,0,1,0,3,4,0.75,1,6,7,5,0,0,2,3,23,14.7,6,14,2002-02-05,"Regular Season","Michael","Jordan"
46,46,2,7,2002,38,355,"WAS","","SAC","W (+7)",1,"41:00:00",12,30,0.4,0,1,0,1,1,1,2,4,6,9,1,0,1,2,25,16.9,1,14,2002-02-07,"Regular Season","Michael","Jordan"
47,47,2,12,2002,38,360,"WAS","@","LAL","L (-9)",1,"41:00:00",8,20,0.4,0,0,NA,6,8,0.75,0,5,5,6,2,1,4,1,22,14.4,-2,14,2002-02-12,"Regular Season","Michael","Jordan"
48,48,2,14,2002,38,362,"WAS","@","SAC","L (-16)",1,"33:00:00",6,18,0.333,0,0,NA,4,6,0.667,0,1,1,4,1,0,3,0,16,6.1,-21,14,2002-02-14,"Regular Season","Michael","Jordan"
49,49,2,15,2002,38,363,"WAS","@","PHO","W (+1)",1,"37:00:00",7,19,0.368,0,0,NA,8,9,0.889,0,6,6,4,2,2,5,2,22,13.3,4,14,2002-02-15,"Regular Season","Michael","Jordan"
50,50,2,18,2002,39,1,"WAS","","HOU","L (-13)",1,"36:00:00",5,12,0.417,0,1,0,1,2,0.5,1,5,6,11,0,0,2,2,11,11.3,-9,14,2002-02-18,"Regular Season","Michael","Jordan"
51,51,2,21,2002,39,4,"WAS","","NJN","L (-11)",1,"37:00:00",7,17,0.412,0,1,0,2,2,1,0,5,5,6,3,0,4,2,16,10.8,-9,14,2002-02-21,"Regular Season","Michael","Jordan"
52,52,2,23,2002,39,6,"WAS","","MIA","L (-2)",1,"37:00:00",13,25,0.52,1,1,1,10,12,0.833,1,4,5,7,0,0,4,3,37,25.5,-2,14,2002-02-23,"Regular Season","Michael","Jordan"
53,53,2,24,2002,39,7,"WAS","@","MIA","L (-12)",1,"30:00:00",4,13,0.308,1,2,0.5,0,1,0,0,5,5,6,3,0,6,2,9,3,-1,14,2002-02-24,"Regular Season","Michael","Jordan"
54,54,3,20,2002,39,31,"WAS","@","DEN","W (+32)",0,"16:00",2,9,0.222,0,0,NA,3,3,1,0,1,1,2,2,0,2,0,7,3.2,7,14,2002-03-20,"Regular Season","Michael","Jordan"
55,55,3,21,2002,39,32,"WAS","@","UTA","L (-15)",0,"22:00",4,12,0.333,0,0,NA,3,4,0.75,0,4,4,4,1,0,1,0,11,7.8,-9,14,2002-03-21,"Regular Season","Michael","Jordan"
56,56,3,24,2002,39,35,"WAS","@","TOR","L (-1)",0,"23:00",6,17,0.353,0,0,NA,2,2,1,0,3,3,2,2,0,3,4,14,4.2,1,14,2002-03-24,"Regular Season","Michael","Jordan"
57,57,3,26,2002,39,37,"WAS","","DEN","W (+16)",0,"20:00",4,9,0.444,0,1,0,1,3,0.333,1,2,3,6,0,0,1,2,9,7.2,15,14,2002-03-26,"Regular Season","Michael","Jordan"
58,58,3,29,2002,39,40,"WAS","","MIL","W (+9)",0,"26:00:00",12,22,0.545,0,0,NA,10,12,0.833,0,3,3,1,0,0,0,1,34,23.8,-7,14,2002-03-29,"Regular Season","Michael","Jordan"
59,59,3,31,2002,39,42,"WAS","","DAL","L (-7)",0,"28:00:00",4,14,0.286,0,0,NA,2,2,1,1,2,3,5,1,1,2,1,10,5.9,-8,14,2002-03-31,"Regular Season","Michael","Jordan"
60,60,4,2,2002,39,44,"WAS","","LAL","L (-20)",0,"12:00",1,5,0.2,0,0,NA,0,0,NA,0,3,3,3,0,0,0,1,2,1.5,-7,14,2002-04-02,"Regular Season","Michael","Jordan"
1,1,10,30,2002,39,255,"WAS","@","TOR","L (-6)",0,"25:00:00",4,14,0.286,0,0,NA,0,2,0,0,3,3,1,3,0,2,3,8,0.4,4,15,2002-10-30,"Regular Season","Michael","Jordan"
2,2,10,31,2002,39,256,"WAS","","BOS","W (+45)",0,"21:00",8,15,0.533,0,0,NA,5,5,1,0,4,4,5,2,1,0,1,21,20.7,29,15,2002-10-31,"Regular Season","Michael","Jordan"
3,3,11,2,2002,39,258,"WAS","","NJN","L (-8)",0,"27:00:00",7,16,0.438,1,2,0.5,6,8,0.75,0,2,2,2,2,0,0,2,21,15,1,15,2002-11-02,"Regular Season","Michael","Jordan"
4,4,11,5,2002,39,261,"WAS","@","MIN","L (-4)",0,"29:00:00",5,14,0.357,0,0,NA,0,0,NA,0,2,2,1,1,0,1,2,10,2.7,2,15,2002-11-05,"Regular Season","Michael","Jordan"
5,5,11,6,2002,39,262,"WAS","","CLE","W (+7)",0,"24:00:00",2,6,0.333,0,1,0,2,3,0.667,1,2,3,4,3,0,1,3,6,7.1,3,15,2002-11-06,"Regular Season","Michael","Jordan"
6,6,11,8,2002,39,264,"WAS","","LAL","W (+1)",0,"30:00:00",9,14,0.643,0,0,NA,7,12,0.583,0,3,3,3,2,0,2,4,25,18.2,-7,15,2002-11-08,"Regular Season","Michael","Jordan"
7,7,11,9,2002,39,265,"WAS","@","CLE","W (+14)",0,"31:00:00",5,11,0.455,0,1,0,2,2,1,2,6,8,6,0,2,0,3,12,13.9,10,15,2002-11-09,"Regular Season","Michael","Jordan"
8,8,11,12,2002,39,268,"WAS","","SEA","L (-6)",0,"31:00:00",13,22,0.591,0,0,NA,1,2,0.5,1,5,6,4,1,1,4,1,27,18.7,8,15,2002-11-12,"Regular Season","Michael","Jordan"
9,9,11,14,2002,39,270,"WAS","","UTA","W (+3)",0,"34:00:00",7,17,0.412,0,1,0,5,5,1,0,6,6,1,1,0,3,4,19,8.8,11,15,2002-11-14,"Regular Season","Michael","Jordan"
10,10,11,16,2002,39,272,"WAS","","MIA","W (+30)",0,"19:00",4,5,0.8,0,0,NA,0,0,NA,0,5,5,2,2,0,1,3,8,8.8,16,15,2002-11-16,"Regular Season","Michael","Jordan"
11,11,11,17,2002,39,273,"WAS","@","PHI","L (-16)",0,"28:00:00",9,16,0.563,1,2,0.5,0,0,NA,0,2,2,3,1,0,5,1,19,9.7,-13,15,2002-11-17,"Regular Season","Michael","Jordan"
12,12,11,22,2002,39,278,"WAS","@","HOU","L (-7)",0,"30:00:00",4,15,0.267,0,0,NA,0,0,NA,0,2,2,1,0,0,1,2,8,-1.4,-6,15,2002-11-22,"Regular Season","Michael","Jordan"
13,13,11,23,2002,39,279,"WAS","@","MEM","L (-11)",0,"32:00:00",9,18,0.5,0,0,NA,2,2,1,2,4,6,5,2,0,3,1,20,15.7,-6,15,2002-11-23,"Regular Season","Michael","Jordan"
14,14,11,26,2002,39,282,"WAS","","IND","L (-4)",0,"34:00:00",10,21,0.476,3,3,1,5,8,0.625,0,1,1,2,3,0,1,2,28,19,2,15,2002-11-26,"Regular Season","Michael","Jordan"
15,15,11,29,2002,39,285,"WAS","@","IND","L (-16)",0,"30:00:00",6,15,0.4,0,1,0,2,2,1,0,4,4,1,1,0,1,2,14,7,-15,15,2002-11-29,"Regular Season","Michael","Jordan"
16,16,11,30,2002,39,286,"WAS","","PHI","L (-1)",1,"37:00:00",8,20,0.4,0,2,0,0,0,NA,1,3,4,2,0,1,2,3,16,5.7,-1,15,2002-11-30,"Regular Season","Michael","Jordan"
17,17,12,3,2002,39,289,"WAS","","MIL","W (+25)",1,"30:00:00",9,20,0.45,0,0,NA,7,8,0.875,0,7,7,4,0,0,1,1,25,17.7,21,15,2002-12-03,"Regular Season","Michael","Jordan"
18,18,12,4,2002,39,290,"WAS","@","DET","W (+5)",1,"39:00:00",5,14,0.357,0,0,NA,11,16,0.688,2,7,9,4,6,2,3,2,21,21.1,16,15,2002-12-04,"Regular Season","Michael","Jordan"
19,19,12,6,2002,39,292,"WAS","@","ORL","L (-10)",1,"39:00:00",7,21,0.333,0,0,NA,2,2,1,1,5,6,0,0,0,3,3,16,2.1,-12,15,2002-12-06,"Regular Season","Michael","Jordan"
20,20,12,7,2002,39,293,"WAS","","NYK","W (+3)",1,"37:00:00",9,18,0.5,0,1,0,2,4,0.5,0,9,9,2,3,0,2,3,20,14.1,7,15,2002-12-07,"Regular Season","Michael","Jordan"
21,21,12,10,2002,39,296,"WAS","","POR","L (-19)",1,"28:00:00",6,10,0.6,0,0,NA,2,2,1,2,3,5,1,1,1,1,0,14,13.1,-15,15,2002-12-10,"Regular Season","Michael","Jordan"
22,22,12,13,2002,39,299,"WAS","@","NJN","L (-14)",1,"40:00:00",5,20,0.25,0,0,NA,2,2,1,0,5,5,4,2,0,4,2,12,1.5,-14,15,2002-12-13,"Regular Season","Michael","Jordan"
23,23,12,15,2002,39,301,"WAS","@","TOR","W (+13)",1,"40:00:00",1,9,0.111,0,0,NA,0,0,NA,2,6,8,9,2,1,0,2,2,7.5,11,15,2002-12-15,"Regular Season","Michael","Jordan"
24,24,12,17,2002,39,303,"WAS","@","ATL","W (+10)",1,"38:00:00",12,18,0.667,0,0,NA,6,6,1,0,3,3,2,0,0,1,3,30,22.3,3,15,2002-12-17,"Regular Season","Michael","Jordan"
25,25,12,18,2002,39,304,"WAS","","MEM","W (+18)",1,"35:00:00",14,23,0.609,2,3,0.667,3,3,1,0,5,5,2,3,0,3,0,33,25.4,4,15,2002-12-18,"Regular Season","Michael","Jordan"
26,26,12,21,2002,39,307,"WAS","@","SAS","L (-11)",1,"41:00:00",8,20,0.4,0,0,NA,0,0,NA,0,5,5,3,0,1,2,1,16,7.1,-15,15,2002-12-21,"Regular Season","Michael","Jordan"
27,27,12,23,2002,39,309,"WAS","@","DAL","L (-6)",1,"36:00:00",5,15,0.333,1,1,1,2,2,1,0,7,7,8,0,2,3,3,13,9.4,-2,15,2002-12-23,"Regular Season","Michael","Jordan"
